Source,Target,Type,Id,Label,Weight
Ugyho20vR8OCyc4A8MF4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,271735,,128
Ugyho20vR8OCyc4A8MF4AaABAg.9yLmLx5WHNgAD_fw11HSmq,Bệnh viện ĐKQT Vinmec,Directed,271799,,128
UgyrmwQ3v5icDuYOuDx4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,271863,,128
UgxOV_kzhRf7ZDG2Mt14AaABAg,Bệnh viện ĐKQT Vinmec,Directed,271927,,128
Ugwr14qAX_dG4RJyvHZ4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,271991,,128
Ugzn_hXO79zU594AdjV4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272055,,128
Ugzn_hXO79zU594AdjV4AaABAg.9v3agD3JJTm9wA6HdcHnQe,Bệnh viện ĐKQT Vinmec,Directed,272119,,128
Ugy1xTXT6yi0S7Ll2qJ4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272183,,128
Ugzq-zRj7CDIIyYIEvF4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272247,,128
UgwCnR5LpQt0quGW9xB4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272311,,128
Ugxucn3yCFIFTN7Vmet4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272375,,128
Ugxucn3yCFIFTN7Vmet4AaABAg.9lBoWbw7IaYAGNPdfclN6M,Bệnh viện ĐKQT Vinmec,Directed,272439,,128
UgxTscPy_em4uon8beh4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272503,,128
UgxTscPy_em4uon8beh4AaABAg.9kr3w_P_8PXAGNPwoS9iwy,Bệnh viện ĐKQT Vinmec,Directed,272567,,128
Ugx78bSGYSBPgWe95s54AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272631,,128
Ugx78bSGYSBPgWe95s54AaABAg.9jpGiQlWwYd9oHS9azC8I_,Bệnh viện ĐKQT Vinmec,Directed,272695,,128
Ugx78bSGYSBPgWe95s54AaABAg.9jpGiQlWwYd9oHZBczkRgR,Bệnh viện ĐKQT Vinmec,Directed,272759,,128
UgwBioi9_7VQA6FmzQ54AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272823,,128
UgwBioi9_7VQA6FmzQ54AaABAg.9ipv2JqqAjf9iz5saRLZ5P,Bệnh viện ĐKQT Vinmec,Directed,272887,,128
UgxmBggHgTTXN1MCLIh4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,272951,,128
UgxmBggHgTTXN1MCLIh4AaABAg.9iMgd3eQZJt9xfzmHXWmz0,Bệnh viện ĐKQT Vinmec,Directed,273015,,128
Ugx908geRfUfkGFwq6d4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,273079,,128
Ugx908geRfUfkGFwq6d4AaABAg.9hqapytPr0B9i2SPyLWWsl,Bệnh viện ĐKQT Vinmec,Directed,273143,,128
UgwndngI6G4h63P0mF14AaABAg,Bệnh viện ĐKQT Vinmec,Directed,273207,,128
Ugy74dcO5-Zn6gCpent4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,273271,,128
UgwKOLU-WiHP5NJAhzt4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,273335,,128
UgwKOLU-WiHP5NJAhzt4AaABAg.9epd_XiPFdn9f1J-AAZdKr,Bệnh viện ĐKQT Vinmec,Directed,273399,,128
UgwKOLU-WiHP5NJAhzt4AaABAg.9epd_XiPFdn9f1J2M3r_0a,Bệnh viện ĐKQT Vinmec,Directed,273463,,128
UgwKOLU-WiHP5NJAhzt4AaABAg.9epd_XiPFdn9f1MVKz2J9l,Bệnh viện ĐKQT Vinmec,Directed,273527,,128
UgzH8wTbXFj9Ig71WXd4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,273591,,128
UgzH8wTbXFj9Ig71WXd4AaABAg.9ehSWfGIP7R9ekOjHGzudJ,Bệnh viện ĐKQT Vinmec,Directed,273655,,128
UgzH8wTbXFj9Ig71WXd4AaABAg.9ehSWfGIP7R9ekRye2BW21,Bệnh viện ĐKQT Vinmec,Directed,273719,,128
UgzH8wTbXFj9Ig71WXd4AaABAg.9ehSWfGIP7R9f2cPEU11yd,Bệnh viện ĐKQT Vinmec,Directed,273783,,128
UgzH8wTbXFj9Ig71WXd4AaABAg.9ehSWfGIP7R9htMQ9fHLI1,Bệnh viện ĐKQT Vinmec,Directed,273847,,128
UgzH8wTbXFj9Ig71WXd4AaABAg.9ehSWfGIP7R9htMTWVw5gR,Bệnh viện ĐKQT Vinmec,Directed,273911,,128
UgyJ1-kprOHvfFpSV_p4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,273975,,128
UgyJ1-kprOHvfFpSV_p4AaABAg.9ee3-VreNv19gMbxrk3714,Bệnh viện ĐKQT Vinmec,Directed,274039,,128
UgyJ1-kprOHvfFpSV_p4AaABAg.9ee3-VreNv19htMDEIu42J,Bệnh viện ĐKQT Vinmec,Directed,274103,,128
UgyJ1-kprOHvfFpSV_p4AaABAg.9ee3-VreNv19hwwN4ZKcf9,Bệnh viện ĐKQT Vinmec,Directed,274167,,128
UgyJ1-kprOHvfFpSV_p4AaABAg.9ee3-VreNv19i7bVITkPsf,Bệnh viện ĐKQT Vinmec,Directed,274231,,128
UgyJ1-kprOHvfFpSV_p4AaABAg.9ee3-VreNv19isipmoK31C,Bệnh viện ĐKQT Vinmec,Directed,274295,,128
UgxO_o0BU_rL1kQAkrR4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,274359,,128
UgxKpABrCqp1vTJEOtl4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,274423,,128
UgxKpABrCqp1vTJEOtl4AaABAg.9d4_rTyvAYaAIJ9zBJG0nD,Bệnh viện ĐKQT Vinmec,Directed,274487,,128
Ugx3GnrI7khl1FMHRSt4AaABAg,Bệnh viện ĐKQT Vinmec,Directed,274551,,128
Ugx3GnrI7khl1FMHRSt4AaABAg.9cXvFhsB64CAIJ7XT0o4Ag,Bệnh viện ĐKQT Vinmec,Directed,274615,,128
UgwPruqLsBbOCQ4g73B4AaABAg,Dr Ngọc Official,Directed,274679,,1
UgwPruqLsBbOCQ4g73B4AaABAg.ALzz8Lx2DPKAM-Ga5bKRn3,Dr Ngọc Official,Directed,274680,,1
UgwhoUAXDpChUMGVsyl4AaABAg,Dr Ngọc Official,Directed,274681,,1
UgwhoUAXDpChUMGVsyl4AaABAg.ALnQ7OBg4sdALnsFNA3nR2,Dr Ngọc Official,Directed,274682,,1
UgyLacAkSPgb0t34V214AaABAg,Dr Ngọc Official,Directed,274683,,1
UgzyzpomLCvh6HtsrzF4AaABAg,Dr Ngọc Official,Directed,274684,,1
UgwiuAEShCYZLntbjRd4AaABAg,Dr Ngọc Official,Directed,274685,,1
UgwiuAEShCYZLntbjRd4AaABAg.AKcBB-WKgK9AKcV4_-Krea,Dr Ngọc Official,Directed,274686,,1
UgzUluhV4TJ4lMvrCMd4AaABAg,Dr Ngọc Official,Directed,274687,,1
UgzUluhV4TJ4lMvrCMd4AaABAg.AKE8y_aGNTtAKEXrSet8xa,Dr Ngọc Official,Directed,274688,,1
UgwSAyXKvzyFC6D59GF4AaABAg,Dr Ngọc Official,Directed,274689,,1
UgwSAyXKvzyFC6D59GF4AaABAg.AJuCNBTYoV2AJxUcGaRuts,Dr Ngọc Official,Directed,274690,,1
UgxGkM6bvVrYmecMm3Z4AaABAg,Dr Ngọc Official,Directed,274691,,1
UgxGkM6bvVrYmecMm3Z4AaABAg.AJju4jXqSUSAJkCt03MpgP,Dr Ngọc Official,Directed,274692,,1
Ugwd_gyxivU2TFbR3Ul4AaABAg,Dr Ngọc Official,Directed,274693,,1
Ugwd_gyxivU2TFbR3Ul4AaABAg.AJjqmmyV9HYAJkCkoSS52J,Dr Ngọc Official,Directed,274694,,1
Ugzf6FxvM-67r9GCbmp4AaABAg,Dr Ngọc Official,Directed,274695,,1
Ugzf6FxvM-67r9GCbmp4AaABAg.AJjqhzh37qEAJkCkMuzqvI,Dr Ngọc Official,Directed,274696,,1
Ugy1yonsQb8B8-dRtVp4AaABAg,Dr Ngọc Official,Directed,274697,,1
Ugy1yonsQb8B8-dRtVp4AaABAg.AJjq30u2r5zAJkCiNSCGWN,Dr Ngọc Official,Directed,274698,,1
Ugxl71WXgSCENcTcSVR4AaABAg,Dr Ngọc Official,Directed,274699,,1
Ugy2PrtBLWYEEh_AB2R4AaABAg,Dr Ngọc Official,Directed,274700,,1
Ugy2PrtBLWYEEh_AB2R4AaABAg.AJ_xHqkiT6VAJa7yZFu7bW,Dr Ngọc Official,Directed,274701,,1
UgzCzSdDEu8seguuNn54AaABAg,Dr Ngọc Official,Directed,274702,,1
Ugx7up2-SqhqNzsUvM94AaABAg,Dr Ngọc Official,Directed,274703,,1
Ugx7up2-SqhqNzsUvM94AaABAg.AIzStVdTp69AIzoFoLfyNI,Dr Ngọc Official,Directed,274704,,1
Ugx7up2-SqhqNzsUvM94AaABAg.AIzStVdTp69AJ-FlHGRnYH,Dr Ngọc Official,Directed,274705,,1
UgynWvULBuFIPnvQxnZ4AaABAg,Dr Ngọc Official,Directed,274706,,1
UgzZdDAggE6vAF19rlF4AaABAg,Dr Ngọc Official,Directed,274707,,1
Ugwph9kCfD0AvBpJ-bx4AaABAg,Dr Ngọc Official,Directed,274708,,1
UgyxiIu5MWOTbmx9-D54AaABAg,Dr Ngọc Official,Directed,274709,,1
UgyJ7I656jM5XiKNvlt4AaABAg,Dr Ngọc Official,Directed,274710,,1
UgyJ7I656jM5XiKNvlt4AaABAg.AHqnqjt8eoYAHrNFco_Q4T,Dr Ngọc Official,Directed,274711,,1
UgwTecfXQrzxS5gfqxB4AaABAg,Dr Ngọc Official,Directed,274712,,1
UgwTecfXQrzxS5gfqxB4AaABAg.AHIWkfi_BGFAHIfo39MwCb,Dr Ngọc Official,Directed,274713,,1
UgzLlSkWKgXxQpaPyDh4AaABAg,Dr Ngọc Official,Directed,274714,,1
Ugxv8GRBT6AaFhb9Tfh4AaABAg,Dr Ngọc Official,Directed,274715,,1
Ugw4rk4EGEw2mX9E1AJ4AaABAg,Dr Ngọc Official,Directed,274716,,1
UgwYltTExlN_GagKcQV4AaABAg,Dr Ngọc Official,Directed,274717,,1
UgwYltTExlN_GagKcQV4AaABAg.AGwi4KhJBcdAGwizkYilST,Dr Ngọc Official,Directed,274718,,1
UgyjnKLKaqb1Ybj0O914AaABAg,Dr Ngọc Official,Directed,274719,,1
UgyjnKLKaqb1Ybj0O914AaABAg.AGw1SDDNKKqAGwvJM9ONne,Dr Ngọc Official,Directed,274720,,1
Ugw0sOAUMrf_qYK4c5h4AaABAg,Dr Ngọc Official,Directed,274721,,1
UgyDVZrmPKVTeoiZXAN4AaABAg,Dr Ngọc Official,Directed,274722,,1
Ugx64AOUH0Xw2awLGBp4AaABAg,Dr Ngọc Official,Directed,274723,,1
UgzKxgLKx1Payle0UkF4AaABAg,Dr Ngọc Official,Directed,274724,,1
UgxZhzolH-mn8QTtfYZ4AaABAg,Dr Ngọc Official,Directed,274725,,1
UgxZK1BlKnvMx_iMWo94AaABAg,Dr Ngọc Official,Directed,274726,,1
UgxZK1BlKnvMx_iMWo94AaABAg.AGCPaBxxF9SAGCUXiSCw3C,Dr Ngọc Official,Directed,274727,,1
UgySgo_a1dk3lD4WRwp4AaABAg,Dr Ngọc Official,Directed,274728,,1
Ugx7-hKVPbF43wPoLNF4AaABAg,Dr Ngọc Official,Directed,274729,,1
Ugx7-hKVPbF43wPoLNF4AaABAg.AG6zZD5xMFJAG70EiCX2pq,Dr Ngọc Official,Directed,274730,,1
UgyW-aTpabQcGa2vhrN4AaABAg,Dr Ngọc Official,Directed,274731,,1
UgzPpTc_-Kcg-gles494AaABAg,Dr Ngọc Official,Directed,274732,,1
UgyQkrEMvzXLk3HQ5pJ4AaABAg,Dr Ngọc Official,Directed,274733,,1
UgyQkrEMvzXLk3HQ5pJ4AaABAg.AFwrNUD6CxkAFy-vnNA62U,Dr Ngọc Official,Directed,274734,,1
UgxGSBTnpb8FvVqg6Md4AaABAg,Dr Ngọc Official,Directed,274735,,1
Ugx07AEUh_HEYdPEAkx4AaABAg,Dr Ngọc Official,Directed,274736,,1
Ugx07AEUh_HEYdPEAkx4AaABAg.AFa71JsZhwqAFaXj_OhO3F,Dr Ngọc Official,Directed,274737,,1
Ugyph1eNWs6RRFyHn4h4AaABAg,Dr Ngọc Official,Directed,274738,,1
Ugz1GGfdFdSUjLxgZ2V4AaABAg,Dr Ngọc Official,Directed,274739,,1
UgxRnDcUAGa_BK0cT6l4AaABAg,Dr Ngọc Official,Directed,274740,,1
UgxzmgO5k6bmRV4h6yF4AaABAg,Dr Ngọc Official,Directed,274741,,1
UgxzmgO5k6bmRV4h6yF4AaABAg.AF5wGWwvWpCAF6ex78gecW,Dr Ngọc Official,Directed,274742,,1
UgzqtoIuC_suIUHdkE94AaABAg,Dr Ngọc Official,Directed,274743,,1
UgzlTDEwFx9aFUGN7ZJ4AaABAg,Dr Ngọc Official,Directed,274744,,1
Ugwp1yZA1SN5uAXy7np4AaABAg,Dr Ngọc Official,Directed,274745,,1
Ugwp1yZA1SN5uAXy7np4AaABAg.AEzrW6CTMAdAF-EjUVmRYQ,Dr Ngọc Official,Directed,274746,,1
Ugy0IFLlhCbjRE_TNXV4AaABAg,Dr Ngọc Official,Directed,274747,,1
UgyPaWuUFGm-ppvJNp94AaABAg,Dr Ngọc Official,Directed,274748,,1
UgyPaWuUFGm-ppvJNp94AaABAg.AEtHzrTJxxeAEtY_cUvQ02,Dr Ngọc Official,Directed,274749,,1
Ugz6tNNTuKpmtarzUiZ4AaABAg,Dr Ngọc Official,Directed,274750,,1
UgyGE0AzXirfiWTF7914AaABAg,Dr Ngọc Official,Directed,274751,,1
UgyGE0AzXirfiWTF7914AaABAg.AEsW3qxHl5EAEtVykj22Wx,Dr Ngọc Official,Directed,274752,,1
Ugxs_cdvEe0xeEa4U-B4AaABAg,Dr Ngọc Official,Directed,274753,,1
Ugxs_cdvEe0xeEa4U-B4AaABAg.AEsQXF6O4T2AEsTlLzfnM2,Dr Ngọc Official,Directed,274754,,1
UgxNzLn_OQJQw63Z34t4AaABAg,Dr Ngọc Official,Directed,274755,,1
Ugw59U52F45pEz6058N4AaABAg,Dr Ngọc Official,Directed,274756,,1
Ugw59U52F45pEz6058N4AaABAg.AEfWLRBLZn_AEfZpyryu48,Dr Ngọc Official,Directed,274757,,1
UgwJ_DeCp6l7xHeWOVt4AaABAg,Dr Ngọc Official,Directed,274758,,1
Ugw3xp0ZQVG6nN0FjSZ4AaABAg,Dr Ngọc Official,Directed,274759,,1
Ugw3xp0ZQVG6nN0FjSZ4AaABAg.AEbHzal5Qk6AEbSDwdhIkr,Dr Ngọc Official,Directed,274760,,1
UgyWBU0s1d4WVQ1y9p54AaABAg,Dr Ngọc Official,Directed,274761,,1
UgyWBU0s1d4WVQ1y9p54AaABAg.AEUxaXeUepLAEXIudcfVjX,Dr Ngọc Official,Directed,274762,,1
UgxcCNZ1GcM5tILBE7Z4AaABAg,Dr Ngọc Official,Directed,274763,,1
UgxcCNZ1GcM5tILBE7Z4AaABAg.AERAI0gp1usAERBwN_yICV,Dr Ngọc Official,Directed,274764,,1
UgyceEydWP7LoDOGqEh4AaABAg,Dr Ngọc Official,Directed,274765,,1
UgzccUz9Q6wbibwcUXp4AaABAg,Dr Ngọc Official,Directed,274766,,1
UgyULAvojqGi8kcMMth4AaABAg,Dr Ngọc Official,Directed,274767,,1
UgyULAvojqGi8kcMMth4AaABAg.AEA41H3lz4AAEBpstzapeq,Dr Ngọc Official,Directed,274768,,1
Ugy_-lKpK8a9DZwsIBV4AaABAg,Dr Ngọc Official,Directed,274769,,1
UgzJmc5_aCndLYFL9oR4AaABAg,Dr Ngọc Official,Directed,274770,,1
UgzJmc5_aCndLYFL9oR4AaABAg.ADzCuW0a0LPAE-JG4AHGYz,Dr Ngọc Official,Directed,274771,,1
UgzZwHQzlPsf0LhIqup4AaABAg,Dr Ngọc Official,Directed,274772,,1
UgzZwHQzlPsf0LhIqup4AaABAg.ADl-IfO8SgmADl-kSYS7w2,Dr Ngọc Official,Directed,274773,,1
UgwWpyWtqijf81Cj7rJ4AaABAg,Dr Ngọc Official,Directed,274774,,1
UgzG1JShmjxMmxhEEth4AaABAg,Dr Ngọc Official,Directed,274775,,1
UgzG1JShmjxMmxhEEth4AaABAg.ADl-01dOKXgADl-mQHLmv3,Dr Ngọc Official,Directed,274776,,1
UgyJN8j8bi3K29hlKxt4AaABAg,Dr Ngọc Official,Directed,274777,,1
UgxnB97pZwyh_rPdr_Z4AaABAg,Dr Ngọc Official,Directed,274778,,1
UgxnB97pZwyh_rPdr_Z4AaABAg.ADU8Zry0SQKADUKsSEAobt,Dr Ngọc Official,Directed,274779,,1
UgyJQQ7MIvcqd647ytx4AaABAg,Dr Ngọc Official,Directed,274780,,1
UgwZ317vEFLj_volEd94AaABAg,Dr Ngọc Official,Directed,274781,,1
UgzaAaQn-pMOaa9ZrKt4AaABAg,Dr Ngọc Official,Directed,274782,,1
UgzaAaQn-pMOaa9ZrKt4AaABAg.AD6CIXI4NkjAD6DpoONxu_,Dr Ngọc Official,Directed,274783,,1
UgwlV5ycoU2HEthzZLN4AaABAg,Dr Ngọc Official,Directed,274784,,1
UgwlV5ycoU2HEthzZLN4AaABAg.AD5F23vKP7nAD5G09UPgeC,Dr Ngọc Official,Directed,274785,,1
Ugw5jPkUK7gotpvo3g14AaABAg,Dr Ngọc Official,Directed,274786,,1
Ugw5jPkUK7gotpvo3g14AaABAg.AD5E6EUeflkAD5EvAGfjQ1,Dr Ngọc Official,Directed,274787,,1
UgxdrFyjcKX-Ik3-MXB4AaABAg,Dr Ngọc Official,Directed,274788,,1
UgxdrFyjcKX-Ik3-MXB4AaABAg.ACmv16Hr76fACmw6UaaYCK,Dr Ngọc Official,Directed,274789,,1
UgzXGeEmSayq66OJWX94AaABAg,Dr Ngọc Official,Directed,274790,,1
UgzXGeEmSayq66OJWX94AaABAg.ACYIaewlAicACYY4yr8cLo,Dr Ngọc Official,Directed,274791,,1
Ugxr4aQS6VsOa1ZFr3Z4AaABAg,Dr Ngọc Official,Directed,274792,,1
Ugxr4aQS6VsOa1ZFr3Z4AaABAg.ACYI2H2F8q5ACYY83cL11c,Dr Ngọc Official,Directed,274793,,1
Ugz4Z-i50HsLa0cvHI54AaABAg,Dr Ngọc Official,Directed,274794,,1
Ugz4Z-i50HsLa0cvHI54AaABAg.ACYHzG1_eUMACYY8bjF-jK,Dr Ngọc Official,Directed,274795,,1
UgylLxb-UcJJIQjE1pZ4AaABAg,Dr Ngọc Official,Directed,274796,,1
UgylLxb-UcJJIQjE1pZ4AaABAg.ACXQn7Gm5oLACYok52whGN,Dr Ngọc Official,Directed,274797,,1
Ugy6BjF38GfNeF1-NmZ4AaABAg,Dr Ngọc Official,Directed,274798,,1
Ugy6BjF38GfNeF1-NmZ4AaABAg.ACSyPZtGmTcACT0feO8JSO,Dr Ngọc Official,Directed,274799,,1
UgzPbibzIP080ZX73KB4AaABAg,Dr Ngọc Official,Directed,274800,,1
UgwURBFw9O-gMP-gAt94AaABAg,Dr Ngọc Official,Directed,274801,,1
UgwURBFw9O-gMP-gAt94AaABAg.ACLtchwOQbJACLw-KWFnUQ,Dr Ngọc Official,Directed,274802,,1
UgxKrcaxvHfpnlVfamp4AaABAg,Dr Ngọc Official,Directed,274803,,1
UgxKrcaxvHfpnlVfamp4AaABAg.ACLVjgEixstACLwEEuGR2M,Dr Ngọc Official,Directed,274804,,1
UgzKcx6cHEltn6pUg9h4AaABAg,Dr Ngọc Official,Directed,274805,,1
UgzKcx6cHEltn6pUg9h4AaABAg.ACLRWBd8unYACLmATLaX1R,Dr Ngọc Official,Directed,274806,,1
Ugw1_OqXC-ANyN2Kleh4AaABAg,Dr Ngọc Official,Directed,274807,,1
UgyqcwSidSjhCqfBUrp4AaABAg,Dr Ngọc Official,Directed,274808,,1
UgyqcwSidSjhCqfBUrp4AaABAg.ACJVH1VvcRuACJV_j4oslj,Dr Ngọc Official,Directed,274809,,1
Ugx-ij2OKwA1F-KqDPx4AaABAg,Dr Ngọc Official,Directed,274810,,1
Ugx-ij2OKwA1F-KqDPx4AaABAg.ACIDNua0TafACIIemDFrh0,Dr Ngọc Official,Directed,274811,,1
UgySCtfaWEioLHZ4-uh4AaABAg,Dr Ngọc Official,Directed,274812,,1
UgxV7SAkasySsh7Y8up4AaABAg,Dr Ngọc Official,Directed,274813,,1
UgzKPrCw4fiuj8gTrDR4AaABAg,Dr Ngọc Official,Directed,274814,,1
UgzKPrCw4fiuj8gTrDR4AaABAg.ABu1JqdoGwMABu273JrBhf,Dr Ngọc Official,Directed,274815,,1
UgzgXjcG4Njh3PSbIMJ4AaABAg,Dr Ngọc Official,Directed,274816,,1
UgzgXjcG4Njh3PSbIMJ4AaABAg.ABu18eDiZeoABu1ZUE8aDw,Dr Ngọc Official,Directed,274817,,1
UgyLIPS36cTS-WAdtOJ4AaABAg,Dr Ngọc Official,Directed,274818,,1
UgyLIPS36cTS-WAdtOJ4AaABAg.ABtzclRW10pABtzhG0Gvhc,Dr Ngọc Official,Directed,274819,,1
UgwGo-nO9K7qwEIxPrl4AaABAg,Dr Ngọc Official,Directed,274820,,1
UgwGo-nO9K7qwEIxPrl4AaABAg.ABtwabZJptwABtxOngoWto,Dr Ngọc Official,Directed,274821,,1
Ugweqxv839hkXG9blUx4AaABAg,Dr Ngọc Official,Directed,274822,,1
Ugweqxv839hkXG9blUx4AaABAg.ABovxOZ_y2aABowOYRrWg3,Dr Ngọc Official,Directed,274823,,1
UgwgpUAv-GuMJUBeaFh4AaABAg,Dr Ngọc Official,Directed,274824,,1
UgwgpUAv-GuMJUBeaFh4AaABAg.ABmGsvOoFfwABmHS5v9zIC,Dr Ngọc Official,Directed,274825,,1
UgyXvOPai8nyGgnZfLd4AaABAg,Dr Ngọc Official,Directed,274826,,1
UgyXvOPai8nyGgnZfLd4AaABAg.ABguR0t8dtEABguz7ivXX2,Dr Ngọc Official,Directed,274827,,1
Ugxx_vujSvQOxjEaLfN4AaABAg,Dr Ngọc Official,Directed,274828,,1
Ugxx_vujSvQOxjEaLfN4AaABAg.ABaAUEIvchTABaAYhZ6PCr,Dr Ngọc Official,Directed,274829,,1
UgxvET4OCSOx7U7QQGF4AaABAg,Dr Ngọc Official,Directed,274830,,1
UgxvET4OCSOx7U7QQGF4AaABAg.ABYiQRrcd3rABYicFprhUL,Dr Ngọc Official,Directed,274831,,1
UgyIHf5ieyuhigP9J9h4AaABAg,Dr Ngọc Official,Directed,274832,,1
UgyIHf5ieyuhigP9J9h4AaABAg.ABSfNSxRTdAABSvpYqj1Tr,Dr Ngọc Official,Directed,274833,,1
UgywtLOF-znu2lf6RHZ4AaABAg,Dr Ngọc Official,Directed,274834,,1
UgywtLOF-znu2lf6RHZ4AaABAg.ABPV0USQHURABSGUHAni4F,Dr Ngọc Official,Directed,274835,,1
Ugz_7eV2mNNx9uVxY254AaABAg,Dr Ngọc Official,Directed,274836,,1
Ugz_7eV2mNNx9uVxY254AaABAg.ABPPrqcaWUeABPlu4z-7NY,Dr Ngọc Official,Directed,274837,,1
Ugz_7eV2mNNx9uVxY254AaABAg.ABPPrqcaWUeABSFudRy963,Dr Ngọc Official,Directed,274838,,1
Ugy8ECX0DWp-y3v3pOB4AaABAg,Dr Ngọc Official,Directed,274839,,1
Ugy8ECX0DWp-y3v3pOB4AaABAg.ABFb8TGw_NCABG7l-3QKkz,Dr Ngọc Official,Directed,274840,,1
Ugy8ECX0DWp-y3v3pOB4AaABAg.ABFb8TGw_NCABQOJu651nV,Dr Ngọc Official,Directed,274841,,1
UgxOmosnUb7zMiUclgZ4AaABAg,Dr Ngọc Official,Directed,274842,,1
UgxOmosnUb7zMiUclgZ4AaABAg.ABF_p8G-keEABG7kPQq3qJ,Dr Ngọc Official,Directed,274843,,1
UgxOmosnUb7zMiUclgZ4AaABAg.ABF_p8G-keEABQNkE8f-I-,Dr Ngọc Official,Directed,274844,,1
UgwxcDNY17-zyXRHK9R4AaABAg,Dr Ngọc Official,Directed,274845,,1
UgwxcDNY17-zyXRHK9R4AaABAg.ABDJT4j4WTdABDbIldDLvE,Dr Ngọc Official,Directed,274846,,1
UgwxcDNY17-zyXRHK9R4AaABAg.ABDJT4j4WTdABPrZwGrPlL,Dr Ngọc Official,Directed,274847,,1
UgyBiMPGXI4ZIAA166F4AaABAg,Dr Ngọc Official,Directed,274848,,1
UgyBiMPGXI4ZIAA166F4AaABAg.AB3TOJZ0--rABNX_9IOs4X,Dr Ngọc Official,Directed,274849,,1
UgxwXOLjvY1cfxfE7kp4AaABAg,Dr Ngọc Official,Directed,274850,,1
UgxwXOLjvY1cfxfE7kp4AaABAg.AAzAclZoVWCAAzAfrob3iy,Dr Ngọc Official,Directed,274851,,1
Ugw9xg4Gc4Z5z0czrAJ4AaABAg,Dr Ngọc Official,Directed,274852,,1
Ugw9xg4Gc4Z5z0czrAJ4AaABAg.AAuxscvQv1IAAuyCwHCjvf,Dr Ngọc Official,Directed,274853,,1
UgxcS0Mn5N_cGgnsw154AaABAg,Dr Ngọc Official,Directed,274854,,1
UgxcS0Mn5N_cGgnsw154AaABAg.AAuaL-2rJtHAAualJu4ZC-,Dr Ngọc Official,Directed,274855,,1
UgwEDm4R4t--0oE-3YF4AaABAg,Dr Ngọc Official,Directed,274856,,1
UgwEDm4R4t--0oE-3YF4AaABAg.AArpphJK7KtAArpxhEfhrZ,Dr Ngọc Official,Directed,274857,,1
Ugy-Zqy5hzsYe9yk1Gt4AaABAg,Dr Ngọc Official,Directed,274858,,1
Ugy-Zqy5hzsYe9yk1Gt4AaABAg.AAjIf6XB0obAAjJ1-jiNTR,Dr Ngọc Official,Directed,274859,,1
Ugx59bHOZECBa8aZGG54AaABAg,Dr Ngọc Official,Directed,274860,,1
Ugx59bHOZECBa8aZGG54AaABAg.AAgi6vG0fvlAAgieGy_CP5,Dr Ngọc Official,Directed,274861,,1
Ugwj_Gy4f0jbTNKBmhx4AaABAg,Dr Ngọc Official,Directed,274862,,1
Ugwj_Gy4f0jbTNKBmhx4AaABAg.AAg7NpXyXKaAAg7v-AWKZD,Dr Ngọc Official,Directed,274863,,1
UgxRwSAsaIhl-5nw7tZ4AaABAg,Dr Ngọc Official,Directed,274864,,1
UgxRwSAsaIhl-5nw7tZ4AaABAg.AAg7G4YgMvbAAg7K3GLe3y,Dr Ngọc Official,Directed,274865,,1
Ugza3m5Lur6cR0aLt194AaABAg,Dr Ngọc Official,Directed,274866,,1
Ugza3m5Lur6cR0aLt194AaABAg.AATxQ1sDbfuAATxx9OllMO,Dr Ngọc Official,Directed,274867,,1
UgyftU-8YnyDF17jFgV4AaABAg,Dr Ngọc Official,Directed,274868,,1
UgyftU-8YnyDF17jFgV4AaABAg.AAT3qSgXuu9AAT4Iqj6D98,Dr Ngọc Official,Directed,274869,,1
UgxHzCr_0CpzFYtkX4p4AaABAg,Dr Ngọc Official,Directed,274870,,1
UgxHzCr_0CpzFYtkX4p4AaABAg.AA6wWyS371_AA7xrwVXvvG,Dr Ngọc Official,Directed,274871,,1
UgzTZUgZx0MT3sW4U8h4AaABAg,Dr Ngọc Official,Directed,274872,,1
UgzTZUgZx0MT3sW4U8h4AaABAg.AA-LDr9hqUkAA0AhhywWGj,Dr Ngọc Official,Directed,274873,,1
UgzUAmJpl7xY0wtSi6R4AaABAg,Dr Ngọc Official,Directed,274874,,1
UgzUAmJpl7xY0wtSi6R4AaABAg.AA-KaWazIS7AA0AjFMxATZ,Dr Ngọc Official,Directed,274875,,1
